Property_ID,Location,Area_sq_ft,Bedrooms,Bathrooms,Year_Built,Amenities,Price
P09489,East Joseph,429,1,3,1981,None,673479
P09490,North Jeremy,2537,2,2,2006,None,424647
P09491,Amberside,3524,3,1,2015,Pool,355483
P09492,Katherinechester,4597,4,1,1988,Garage,323449
P09493,New David,3098,4,2,2010,Garden,959223
P09494,Wilsonfort,2327,4,3,1998,Garden,976896
P09495,Wesleyton,2342,2,2,1980,Garden,658365
P09496,Hansonport,4089,5,3,2000,Garage,371535
P09497,New Gregory,3109,3,3,1996,Garden,895972
P09498,Christopherstad,2284,3,1,1986,Pool,609844
P09499,Kellymouth,4273,4,1,2009,Garden,591278
P09500,Sharonside,4000,5,3,1990,Pool,922469
P09501,Josephbury,2465,3,3,2020,Garden,87929
P09502,Gregorystad,3162,3,1,2010,None,394798
P09503,Langport,4227,5,2,1985,None,765928
P09504,Port Dana,1062,5,1,2014,Pool,601558
P09505,Jacksonfort,915,1,2,2006,Pool,849641
P09506,Port Erika,2857,1,3,2018,Garage,936436
P09507,Kennethfort,1748,1,1,2001,None,169217
P09508,South Tammyshire,3578,3,2,1999,Garden,700426
P09509,New Katrina,3698,5,3,1983,Garden,137931
P09510,West Robert,4990,4,2,1981,Pool,906798
P09511,West Charlesfort,2756,2,2,2001,Garage,285838
P09512,Castanedaburgh,384,5,2,2000,Pool,548692
P09513,Robertbury,4612,5,3,2008,Garden,178857
P09514,Jonesmouth,2354,1,1,1986,None,385778
P09515,West Stevenville,2150,4,3,1986,Garage,417898
P09516,North Alison,4536,1,2,1982,Garden,742603
P09517,Foleyville,1009,1,2,1987,Garage,365260
P09518,Patriciatown,352,1,1,1994,None,117186
P09519,South Laura,3897,4,2,1988,Pool,143474
P09520,Williamsbury,3584,1,3,1988,Garage,78870
P09521,Batesberg,2128,5,1,1985,Pool,517718
P09522,Jacksonmouth,2316,1,2,2019,Garage,280940
P09523,Wongburgh,4229,4,1,1981,Garage,554298
P09524,New Cody,4358,4,3,1996,Garage,120549
P09525,Ruiztown,1647,3,3,2003,None,872637
P09526,New Bryan,1080,4,3,1982,None,309429
P09527,New Kaylachester,4315,2,2,1994,None,810052
P09528,West Lisaberg,2348,1,3,1989,None,570423
P09529,South Susan,2947,1,3,2005,None,354257
P09530,New Denise,3400,4,1,1980,Pool,193874
P09531,Lake Ariel,2974,4,1,1989,None,906746
P09532,North Sandra,595,3,3,2004,Garage,996333
P09533,North Melissa,3201,2,1,2018,Pool,625345
P09534,Evansbury,3405,1,3,1984,Garage,245536
P09535,Lake Brandi,1394,1,2,1990,Garage,121700
P09536,Millerfort,3453,3,2,2001,None,375251
P09537,Christophermouth,2670,3,1,1986,None,184132
P09538,Mitchellhaven,744,2,3,1981,Garden,109641
P09539,Martinhaven,3330,2,3,1984,Garden,460907
P09540,South Michael,2037,3,3,2017,Garden,224913
P09541,Collinsside,444,2,1,1982,Pool,977439
P09542,Lake Jerome,3194,2,1,1993,Garage,946831
P09543,Gregoryton,2900,1,1,1981,Garage,675713
P09544,Spencerton,3750,1,1,2003,Garden,977437
P09545,Stephaniechester,2621,3,2,1989,Pool,816042
P09546,East Ryanside,3731,5,3,1990,Garage,242875
P09547,Maxwellhaven,1375,5,1,1988,None,162669
P09548,Harveyburgh,1262,5,3,1997,Garage,417002
P09549,Watkinsport,3647,5,1,2008,Garden,682312
P09550,Louisborough,2347,1,1,2012,None,329987
P09551,Tranmouth,4026,1,2,2010,Garage,109117
P09552,Audreyport,3989,3,1,1994,Garage,210367
P09553,Bretthaven,857,1,1,1986,Garden,183021
P09554,East Kathryn,1647,2,1,1995,Garage,403473
P09555,New Alexander,2870,5,3,1984,None,459213
P09556,Villaport,2946,2,2,2013,Garden,995004
P09557,Melissamouth,1291,1,2,2018,Pool,989543
P09558,South Teresa,2596,3,3,1992,Garden,467681
P09559,Richborough,1546,5,1,2006,Garage,744174
P09560,New Kevinfort,3927,2,3,1985,Garden,967564
P09561,Mendozaborough,3997,1,3,1984,None,161241
P09562,Baileyberg,3870,2,3,2006,Pool,371951
P09563,Markchester,3823,5,3,2008,Pool,971808
P09564,West Brandonborough,3908,3,2,2014,Pool,400374
P09565,Lopezbury,392,4,3,2002,Garden,806623
P09566,Williamsfort,4936,3,2,2000,None,110570
P09567,Richardbury,578,5,3,1997,Garage,561174
P09568,New Lindsey,2706,3,1,1980,Garden,597596
P09569,Reyesside,1211,5,1,2002,Garage,264175
P09570,Andrewsmouth,1306,5,2,2011,Pool,190552
P09571,Coreytown,1636,5,1,1990,Garage,856804
P09572,New Joel,4582,3,2,1993,None,560344
P09573,Michaelborough,904,4,2,1981,Garage,257246
P09574,Damonhaven,2825,4,1,1981,Pool,254578
P09575,Port Rhondaton,2779,1,3,1980,Pool,848214
P09576,New Jasonchester,3538,1,1,1999,Pool,514192
P09577,Johnsonborough,3892,4,3,2018,None,672657
P09578,East Tinaborough,3511,4,2,1996,Pool,965850
P09579,Mariamouth,420,5,1,2007,None,104553
P09580,South Markchester,3211,5,3,2017,Garage,209388
P09581,Lake Meghanbury,4331,4,3,2002,Pool,478617
P09582,South Robert,2743,1,2,1984,None,941312
P09583,Deborahburgh,1397,5,2,2017,Garage,278522
P09584,New Helen,3608,3,1,1986,None,889741
P09585,South Stacey,2383,5,3,2001,Garden,490575
P09586,Port Isaactown,2358,3,2,2014,Garage,821326
P09587,East Zachary,1872,5,3,2010,Garden,302485
P09588,New Rachelhaven,4909,2,2,1995,Garden,900170
P09589,Patrickton,2476,4,2,1983,Pool,532576
P09590,South Bridget,4368,1,2,2020,Pool,518200
P09591,Reyesland,3284,4,3,2000,None,765516
P09592,Joyceshire,4994,3,2,1990,Garden,479117
P09593,Staceyfort,3848,1,1,1995,None,76133
P09594,Joneshaven,741,3,2,2018,None,289694
P09595,Port Nicholas,2316,1,3,2008,Garden,580699
P09596,New Debrashire,2389,5,2,2010,None,219631
P09597,West Monica,1029,1,2,1989,Garden,518438
P09598,Michelleport,2011,5,1,2011,None,379512
P09599,East Davidborough,1566,2,1,2018,Pool,440381
P09600,Dakotachester,2518,3,3,2010,None,247927
P09601,Andreastad,2339,3,2,2006,Pool,632668
P09602,Lopezbury,3183,5,1,1992,Garage,414643
P09603,South Katherineview,3993,5,1,2010,Garage,759735
P09604,Lake Anthony,1530,2,2,2003,Garden,257400
P09605,Johnsonborough,3246,2,2,2008,Pool,633875
P09606,Kellychester,1672,3,2,2020,Garage,894081
P09607,Russelltown,1674,3,1,1991,Garden,720768
P09608,South Carrie,954,1,3,2012,Pool,800690
P09609,West Maureenville,3671,1,3,1999,Pool,506514
P09610,Richardport,2430,5,3,2003,None,659512
P09611,Lake Brianhaven,1437,3,1,2011,Pool,521280
P09612,South Aaron,3701,4,3,1982,Pool,160828
P09613,Ashleyland,3447,4,3,2016,Garage,584226
P09614,Kellystad,1755,5,2,2018,Garden,961382
P09615,Hendersonland,1724,5,3,2010,Garden,938942
P09616,East Evanfort,4113,2,2,1995,None,637130
P09617,Larachester,2195,1,2,2015,Garden,696066
P09618,West Jamesfurt,2847,4,3,2001,Garden,732630
P09619,Michelleport,1749,2,3,2013,Garden,775015
P09620,South Kelli,3978,4,3,2005,Garage,426045
P09621,New Billy,516,4,3,1997,Garden,257896
P09622,New Joseph,329,2,3,2010,Garden,685575
P09623,Tracyside,403,5,2,1996,None,886898
P09624,East Edward,2803,3,2,2008,Garage,742532
P09625,Molinaberg,4435,2,1,1991,Pool,847070
P09626,North Jessicaside,1739,4,3,1999,Pool,507304
P09627,New Craig,2888,2,2,2007,Garage,215345
P09628,Valeriemouth,847,5,2,2004,Pool,405073
P09629,Lake Laurie,3858,4,2,1985,Garage,253871
P09630,Tamaraville,4022,4,2,1995,None,702263
P09631,East Lisa,4466,2,2,1981,Pool,692210
P09632,Amandatown,3280,2,2,2002,Garden,935502
P09633,Bryanthaven,3834,1,1,2011,None,243433
P09634,Cynthiashire,4367,5,3,1981,Garden,744206
P09635,Barronside,4175,2,3,1985,Pool,468664
P09636,Lake William,4043,1,1,2018,Garage,109822
P09637,Chrisfurt,1853,2,2,2007,Garage,686162
P09638,Port Angelahaven,2286,2,3,2014,Garage,210000
P09639,Beasleyville,3410,2,2,2017,Garage,703082
P09640,North Meaganport,1339,1,2,1990,None,610511
P09641,Hillmouth,3036,4,1,2019,Garage,479985
P09642,Lake Jenniferland,4295,3,2,2015,Garden,882546
P09643,Port Jared,1629,5,1,1981,Garage,993721
P09644,North Meganland,3241,5,2,2001,Pool,141083
P09645,Ashleymouth,3541,2,3,2016,Garden,686237
P09646,Lake Jonathan,2596,3,1,1989,Garden,663175
P09647,Hernandezmouth,1837,3,2,1987,Garage,768519
P09648,Bradleyland,4653,1,2,2019,Garden,570679
P09649,North Sara,3139,3,1,1985,Pool,86972
P09650,Simmonsland,1315,2,3,1986,None,457995
P09651,West Jasonhaven,1439,2,1,1993,Garden,466442
P09652,Ericmouth,1993,1,1,1994,Garage,350175
P09653,West Jacqueline,2962,2,1,2011,Garage,68022
P09654,North Andreaberg,1522,4,1,2011,Garden,319653
P09655,Torresshire,874,4,1,1990,None,732006
P09656,Howardmouth,3917,3,1,1981,None,67200
P09657,Lake Katrinastad,2227,4,2,2008,Garden,656211
P09658,West Anitaville,4618,5,1,2001,Garage,636002
P09659,East Antoniotown,1308,2,2,2018,Pool,794575
P09660,Briannamouth,1783,2,1,1987,Garage,334999
P09661,Reyesport,944,4,2,2006,Garage,372713
P09662,New Frances,420,4,3,2015,Garage,587560
P09663,Danielton,1481,4,3,2004,Pool,354693
P09664,North Donaldstad,2203,2,3,2005,None,925254
P09665,Lake Elizabethmouth,2264,1,2,1989,Pool,356803
P09666,Stevensside,3855,4,1,2016,None,668751
P09667,Rachelshire,1307,3,2,1987,Garage,250763
P09668,East Clintonville,2617,3,2,2002,Garden,767475
P09669,Port Jayhaven,4841,5,1,1982,None,433789
P09670,Alvarezborough,4128,2,3,1997,None,942144
P09671,North Michaelview,3812,3,1,1995,None,683724
P09672,Butlermouth,2035,3,2,1999,Pool,282303
P09673,Turnerborough,3927,1,3,2013,Garage,553670
P09674,Rebeccaport,2893,4,3,1982,Garage,357968
P09675,Port Reginaberg,4427,2,2,2001,Garden,874848
P09676,Adrianchester,3404,1,3,1994,Garden,468539
P09677,Katherineberg,1624,3,1,1992,Garage,539080
P09678,Port Matthewmouth,3664,2,1,2019,Pool,454573
P09679,Choihaven,2350,3,2,2016,None,963318
P09680,South Tara,1436,3,1,2006,Garden,727263
P09681,West Anthony,3086,4,3,2014,None,698883
P09682,Loriview,4079,2,3,2011,Garden,156948
P09683,South Tracyville,4393,2,3,2019,None,203002
P09684,Lake Riley,4686,1,1,1993,Garden,685646
P09685,Amberbury,3871,4,1,2014,Garage,323461
P09686,Robinsonmouth,619,3,2,2019,Pool,409099
P09687,Mariafort,1857,2,2,1984,None,753154
P09688,Allisonport,4477,1,1,2011,Garage,299916
P09689,East Saraborough,3996,5,3,2009,None,713535
P09690,South Lisa,3091,4,2,1990,Garden,56623
P09691,West Patrick,3138,3,2,2019,Garden,697757
P09692,Kimberlyside,1523,2,1,1993,Garden,97381
P09693,Veronicatown,772,2,3,1982,None,379230
P09694,Cooperview,3952,2,3,1989,None,754151
P09695,Grantberg,1977,3,2,2006,Pool,940794
P09696,North Jonathanmouth,3048,2,1,1989,None,725504
P09697,Doylefort,2508,4,1,2013,Pool,480459
P09698,Floresborough,3309,2,1,1986,None,650430
P09699,South Brittanyton,3466,4,1,2004,Garden,473433
P09700,Port Michealville,358,1,3,1991,Garden,676668
P09701,Cherylton,3648,4,3,2006,Garage,198402
P09702,South Kenneth,1197,1,2,2016,Garden,973986
P09703,Bondtown,632,4,1,2018,None,274785
P09704,East Elizabethton,2098,4,2,2008,Pool,222316
P09705,South Ryanberg,3965,3,3,2003,Garage,819817
P09706,Michaelstad,878,3,3,1996,Garage,688890
P09707,Port Jenniferfurt,2333,4,3,2005,Garden,942684
P09708,Barnesstad,1554,2,2,1998,Garden,630449
P09709,East Andrew,2981,5,3,2007,Garage,882156
P09710,South Katherineland,2993,5,3,1999,Garden,70808
P09711,New Kevin,4898,2,1,1990,Pool,481897
P09712,Port Heather,1565,5,3,1988,Pool,973670
P09713,Millerhaven,4601,5,3,2007,Pool,591654
P09714,Elizabethstad,3336,4,2,1995,Garden,759899
P09715,New Jeffery,4185,2,2,2016,Garden,428709
P09716,Lake Andrew,750,5,1,2018,Garden,449317
P09717,Port Thomas,3597,5,2,2012,Pool,534833
P09718,Freemanstad,1277,4,3,1997,Garden,381295
P09719,Youngton,4277,4,2,2002,Pool,708418
P09720,Russoport,4429,5,3,1987,Garden,321375
P09721,New Melissaland,3295,3,3,2007,Garden,628868
P09722,Huangburgh,1161,3,2,1989,None,762998
P09723,Lake Jermainemouth,301,3,3,1994,Garden,90849
P09724,Saraberg,4986,2,1,2006,None,75983
P09725,Port Shawnhaven,2617,3,3,2016,Garage,949505
P09726,Lewisville,4844,5,2,2011,Pool,585825
P09727,Jacquelineton,3639,4,3,1981,Garage,852117
P09728,East Brad,1425,3,3,1990,Garage,600282
P09729,Morenofort,3671,1,1,1994,Garden,687245
P09730,New Kristineview,3515,1,3,1990,None,777789
P09731,Tiffanyfurt,2728,4,3,1981,Garden,397370
P09732,West Cindy,2072,3,1,2014,None,405425
P09733,East Zachary,4294,3,2,1995,Garden,611354
P09734,Benderstad,2267,2,2,2019,Garden,406106
P09735,Ronaldchester,883,1,2,2000,Pool,872063
P09736,Hernandezburgh,800,1,2,2013,None,968635
P09737,Woodburgh,1400,3,2,1996,Pool,950272
P09738,Port Crystal,1223,4,2,2004,None,362898
P09739,North Tonyland,675,5,3,2005,Garage,693506
P09740,Frazierport,1556,4,3,1999,None,627353
P09741,Lawsonfort,3361,3,1,2001,Garage,892901
P09742,Barnesfurt,3075,1,2,1993,Garden,401497
P09743,South Gloriaview,1961,5,1,1999,Garden,648391
P09744,Heatherside,931,2,2,2019,Pool,148248
P09745,New Jillfort,820,4,2,2015,Garden,367845
P09746,Gonzalezmouth,4732,5,2,1992,Garden,378374
P09747,South Pamela,3948,2,1,1993,Garden,750379
P09748,Candicehaven,3402,4,3,2006,Garage,184574
P09749,Heidimouth,1646,4,3,1984,None,679960
P09750,West Heather,2235,3,2,2018,None,899639
P09751,New Darinmouth,4731,3,1,2019,None,799733
P09752,Hernandeztown,3155,1,2,2005,Garden,291457
P09753,Washingtonton,2900,2,3,2020,None,545253
P09754,Lake Davidfurt,2463,3,1,2018,Garage,132512
P09755,Lake Javier,789,2,3,2011,Garden,656734
P09756,Patriciabury,4036,3,1,2013,Garage,714848
P09757,South Territown,3290,1,2,1980,None,123022
P09758,Makaylafort,3291,1,3,2002,Garage,484915
P09759,Lake Jennifershire,316,1,2,2014,Garage,884795
P09760,Andreashire,2654,2,2,1984,Garage,616349
P09761,Lake Larry,4988,4,2,2018,Pool,370568
P09762,Port John,920,5,1,1980,Garage,657870
P09763,Lake Josephshire,4855,2,1,2011,Pool,195344
P09764,North Carolyn,1271,2,1,2012,Garage,477027
P09765,West Jeremy,2012,2,1,2019,Pool,720421
P09766,Donnaland,4278,1,2,2011,Garden,187254
P09767,Gabrielaview,473,4,1,1991,Garden,424602
P09768,East Victoria,4995,5,2,2016,Garden,291274
P09769,North Donaldview,480,3,2,2000,None,229294
P09770,Lake Caroltown,4551,3,1,2001,Garden,731316
P09771,Port Dennis,905,3,3,2014,Garden,827769
P09772,Lake Lisastad,1457,3,3,2002,None,872384
P09773,Browntown,1402,3,2,1993,Pool,729712
P09774,West Jenniferfort,1202,3,1,2019,Pool,658526
P09775,Port Emilyville,755,2,3,1993,Pool,453090
P09776,East David,2821,2,2,2013,Garden,689308
P09777,West Christopher,3169,2,3,1989,None,291556
P09778,Port Lori,4528,2,1,2018,Pool,549971
P09779,Port Rachel,4579,4,2,2003,Garage,833641
P09780,Lisamouth,2435,4,2,1994,Garage,599543
P09781,North Erin,419,1,2,1995,Pool,372440
P09782,Lindaside,4049,5,3,1995,Garage,523433
P09783,Lake Rachelton,4951,3,2,1981,Garage,401435
P09784,Mcbrideburgh,816,2,3,1986,None,345311
P09785,South Kimberly,1016,4,3,2020,Garage,829292
P09786,East Daisy,488,4,1,1986,None,897789
P09787,New Angela,2527,5,3,1992,Pool,954142
P09788,Cowanfort,3264,4,1,1992,Garage,894312
P09789,East Davidchester,2819,3,1,1983,Garage,776787
P09790,Kellyport,1157,4,1,1988,Garage,764995
P09791,Lisaborough,2256,4,1,1999,Garage,927396
P09792,Lake Molly,1739,2,3,2019,None,133000
P09793,Jacobport,575,5,2,1986,Garden,452108
P09794,Lake Ryanview,3510,3,2,2013,Garden,712126
P09795,Michaelton,3616,2,1,2009,Garage,582300
P09796,Loriside,3592,5,2,1989,Garage,597001
P09797,Loristad,1217,3,1,1989,Garden,879941
P09798,Hunterport,4866,3,2,2016,Garden,387622
P09799,West David,581,3,3,1997,Garage,409143
P09800,New Williammouth,1565,5,1,1983,None,420380
P09801,Tammyborough,2303,3,1,2001,Pool,894281
P09802,Tammieland,787,1,2,2007,Garage,487522
P09803,Richardsonside,2409,5,3,2009,None,766276
P09804,West Maureenville,4991,5,1,1999,Garden,598171
P09805,North Susan,4290,4,3,2003,Pool,167127
P09806,Port Katelyn,2561,1,1,2019,Garage,241961
P09807,Lake Tyrone,3200,1,1,2009,Pool,722301
P09808,Smithton,2026,1,3,1994,Garden,803506
P09809,Jonestown,1054,2,3,1993,Pool,662237
P09810,Carterview,1442,5,1,1999,Pool,337562
P09811,East Kelly,1660,2,1,2010,Pool,90146
P09812,Greenburgh,2079,4,3,2010,Pool,516432
P09813,New William,1435,5,3,2007,Garden,67370
P09814,Port Jeremymouth,3449,3,1,1992,Garage,575795
P09815,North Annamouth,1887,3,2,2015,None,725056
P09816,South Julian,2098,5,2,2010,Garden,430674
P09817,Austinside,3509,5,2,1997,None,358611
P09818,Angelastad,4296,4,2,2018,Garage,953330
P09819,Robinfurt,2458,3,2,1991,None,563087
P09820,Oconnorchester,4620,3,2,1990,Pool,696698
P09821,Hamiltonfort,4005,3,2,2002,Pool,137820
P09822,North Victoria,2966,3,1,2019,Garage,279310
P09823,South Christopher,1501,3,2,1999,Garage,730710
P09824,Lake Thomasview,3410,1,3,1998,Garage,878752
P09825,South Ronald,4416,2,2,1984,Pool,159292
P09826,Fordland,4731,2,1,2001,Pool,283991
P09827,Stephanieshire,2873,4,2,2008,Pool,848005
P09828,South Cynthiafort,2998,3,1,1983,Pool,484440
P09829,Port Mary,2893,3,2,2002,None,231600
P09830,Armstrongmouth,4048,3,1,1983,Garage,638174
P09831,Juliebury,3291,3,1,2018,None,134536
P09832,Philipland,3452,1,1,2004,Garage,324015
P09833,West Julie,2350,4,1,1991,Garage,215293
P09834,Matthewfort,1120,2,1,2010,Garage,964800
P09835,Lake Amyview,1871,2,1,1987,Garden,596192
P09836,New Thomasside,3297,4,2,1999,Garden,998586
P09837,West Michael,1879,2,3,2008,Garage,588820
P09838,Latoyaborough,3676,4,1,2004,None,745293
P09839,North Rebeccastad,2613,1,3,2011,None,253286
P09840,Port Beverly,1138,5,1,1980,None,117114
P09841,Jacquelinefort,2878,1,1,1986,None,755749
P09842,Alexanderland,2335,3,2,1988,None,948056
P09843,Blankenshiptown,3964,3,3,2004,Garage,709318
P09844,New Amandatown,2419,3,3,1997,Garage,319412
P09845,West Kathleen,616,3,2,2008,Pool,194821
P09846,Moranfurt,4522,5,3,1991,Garden,615158
P09847,Sherylfurt,1284,2,2,2019,Garage,623659
P09848,Lake Juliechester,4797,5,3,1992,None,738727
P09849,Houstonport,2512,1,2,1995,None,810733
P09850,Jamesland,1014,2,3,2018,None,982953
P09851,Erinchester,4191,3,3,1993,Garage,560788
P09852,Lawrenceport,4049,1,3,1995,Garage,363310
P09853,Morganbury,1700,2,3,2003,Pool,147645
P09854,South Jeremy,3641,4,1,1988,Pool,393080
P09855,North Brandonmouth,1384,1,2,1990,Garden,791236
P09856,Sandraland,2164,3,2,1995,Pool,800915
P09857,New Christine,2988,1,2,2015,None,991188
P09858,Marksville,3263,1,3,2006,Pool,665333
P09859,Palmerland,2104,5,3,1986,None,953906
P09860,Sheppardborough,2275,4,1,1986,None,979694
P09861,Wilcoxhaven,4662,2,2,1996,None,572692
P09862,North Davidmouth,3147,5,1,1984,Pool,117510
P09863,Stephanieport,3930,2,1,1985,None,983480
P09864,Lewisland,1487,2,3,2009,Pool,625694
P09865,Fowlerbury,1465,4,3,1982,None,179233
P09866,Freemanfurt,2372,3,2,2001,Garden,94587
P09867,Brandonview,697,4,3,1997,None,53656
P09868,South Tylermouth,2837,2,1,2007,Garage,932366
P09869,Davidtown,798,2,3,1982,Garage,735125
P09870,Jimenezfort,4278,5,3,1991,Pool,857350
P09871,Lindaside,2381,2,3,1986,Pool,757853
P09872,Port David,2100,5,1,2013,Pool,857379
P09873,Markmouth,3295,1,3,1991,Garage,390237
P09874,Tarastad,1117,2,2,1995,Garden,896222
P09875,Lake Jenna,2483,4,1,2013,Garden,982535
P09876,South Whitneyside,679,5,2,2013,Pool,425448
P09877,South Shawnbury,2951,1,3,2015,Garden,578872
P09878,Joeltown,4543,3,3,1981,Garden,870076
P09879,Smithport,4765,3,3,1988,None,725318
P09880,Benjamintown,4361,1,3,2007,Pool,921012
P09881,Georgeberg,4372,3,2,1997,Garage,758996
P09882,Frazierberg,4332,5,2,1981,None,254146
P09883,Levimouth,2611,2,2,1980,Pool,384820
P09884,East Rebeccafort,1385,5,1,1990,None,649886
P09885,South Cherylfurt,3561,2,1,2020,Garage,764224
P09886,East John,3722,4,3,1999,None,631949
P09887,Sarahborough,693,5,3,1986,Pool,528249
P09888,South Katrinastad,2780,1,1,1985,Pool,522989
P09889,North Joshuashire,1126,1,1,1994,Pool,214901
P09890,New Jamesbury,881,2,2,2014,Garage,214299
P09891,Stevechester,4208,3,3,1992,Garden,416391
P09892,North Andrew,1971,4,1,2012,None,980472
P09893,New Charleschester,336,4,1,1993,Garden,658644
P09894,Leahland,724,4,1,1996,Garden,623365
P09895,New Kimberlytown,1138,3,1,1984,Pool,339039
P09896,Lake Rachel,2521,4,1,2007,Pool,495800
P09897,Robinsonville,1765,4,2,1996,Garage,976339
P09898,West Thomastown,1223,5,2,1986,Garden,472206
P09899,Shermanmouth,3138,3,1,1984,Garden,881671
P09900,South Matthew,1707,3,2,2007,Garage,444385
P09901,Watsonborough,2679,5,1,2016,Pool,791121
P09902,South Donna,682,2,3,1981,Pool,949043
P09903,Gonzalezville,2964,4,3,1984,Garage,957537
P09904,East Cesar,706,1,1,1981,Garage,882026
P09905,Royview,1402,5,1,2016,None,944569
P09906,North Rebecca,4323,5,3,1994,Garden,569423
P09907,West Jennifer,4604,2,3,1992,None,946878
P09908,Simpsonbury,2792,1,2,1999,Garage,298630
P09909,Port Jeffrey,3345,3,3,1991,None,325887
P09910,Reynoldsland,3594,2,3,1985,Pool,871895
P09911,South Marcus,3269,5,2,1996,Pool,920387
P09912,Lake Jeremymouth,1540,1,3,2008,Pool,435455
P09913,Lake William,3402,3,2,1991,Garden,764049
P09914,Lake Bryanborough,3085,3,1,1994,Pool,822400
P09915,Frymouth,914,3,2,1988,None,967034
P09916,North Jessica,2068,4,1,1982,Garage,876854
P09917,Port Victoriaton,1315,3,1,2017,Garage,748910
P09918,Deborahton,1625,1,3,2013,Garden,281316
P09919,New Carl,946,4,3,2009,None,117650
P09920,Dustinmouth,1675,2,2,1994,Garage,629682
P09921,Lopezville,3200,5,1,2005,None,486746
P09922,South Tammyport,3127,5,3,1996,None,953011
P09923,Pricemouth,2307,1,1,1983,Garden,329291
P09924,Glennfurt,812,2,2,2018,None,640911
P09925,East Michaeltown,1299,3,1,2007,None,357486
P09926,Jessicaville,3171,4,3,2006,None,118517
P09927,East Codytown,3860,4,1,1987,None,677931
P09928,New Michelle,2114,3,2,1987,Garden,322259
P09929,West Robert,1847,2,3,2012,Pool,390516
P09930,Meganshire,3195,5,1,1980,Garage,656929
P09931,Richardville,1234,4,3,2006,None,740631
P09932,North Sean,2155,4,3,1985,Pool,857752
P09933,Williamsview,4559,2,3,1991,Garden,876657
P09934,Amandachester,4010,3,3,1999,None,876266
P09935,Gabrielburgh,3978,2,1,2012,Pool,744107
P09936,Sanchezton,1929,3,2,1985,Pool,176555
P09937,Bradleyview,711,5,3,1995,None,566061
P09938,New Veronicafort,2665,5,2,2007,Garage,74012
P09939,West Karen,4403,3,1,2010,Garden,201024
P09940,Fischertown,1271,4,2,2014,None,939460
P09941,Michealfurt,2639,4,3,2009,None,66137
